mal_id,name,birthday,favorites,about,main_picture
11705,Hajime Isayama,1986-08-29 00:00:00+00:00,18243,"Hajime Isayama (諫山 創, Isayama Hajime, born August 29, 1986) is a Japanese manga artist. His first and currently ongoing series, Attack on Titan, has become one of the best-selling manga series of all time with 100 million copies in circulation as of December 2019.

Isayama was born in Ōyama, Ōita Prefecture, Japan, which is now part of Hita. It was in high school, Hita Rinko Senior High School, that he began submitting manga works to contests. After graduating, he matriculated in the manga design program of the arts department at Kyushu Designer Gakuen. In 2006, he applied for the Magazine Grand Prix known as MGP promoted by Kodansha Ltd. and a short version of Attack on Titan (Shingeki no Kyojin) was given the ""Fine Work"" award. At age twenty, he moved to Tokyo and worked at an Internet café in order to pursue a career in writing manga. This one-shot would later be included in the series' guidebook and included with the first Blu-ray of the anime adaptation.

Originally, he also offered his work to the Weekly Shōnen Jump department at Shueisha, where he was advised to modify his style and story to be more suitable for Weekly Shōnen Jump. He declined and decided instead to take it to the Weekly Shōnen Magazine department at Kodansha Ltd.

In 2008, he applied for the 80th Weekly Shōnen Magazine Freshman Manga Award, where his work Heart Break One was given the Special Encouragement Award. His other work, Orz, was chosen as a selected work in the same contest the following year.

In 2009, his first serial work, Attack on Titan, started in the monthly Bessatsu Shōnen Magazine. It won the Shōnen category of the 35th Kodansha Manga Award in 2011, and was nominated for both the 4th annual Manga Taishō award and the 16th annual Tezuka Osamu Cultural Prize. Attack on Titan is released in English by Kodansha USA and has inspired five spin-off manga series, three light novel series, a televised anime adaptation, several visual novels and video games, and a two part live-action film. The resort Bungo Oyama Hibiki no Sato in his hometown of Ōyama, ran a free exhibit displaying copies of Isayama's manuscripts for the manga in 2013. A special Attack on Titan event was held in Hita on November 1, 2014, with Isayama and approximately 2,500 spectators attending. The following day, Isayama gave a speech at the Patria Hita cultural hall and was officially named the Tourism Ambassador of Hita by the city's mayor Keisuke Harada. In December 2018, he announced in his blog that he had gotten married earlier that year.

(Source: Wiki)

Blog: http://blog.livedoor.jp/isayamahazime/",https://cdn.myanimelist.net/images/voiceactors/1/40147.jpg
4,Aya Hirano,1987-10-08 00:00:00+00:00,18230,"Hometown: Aichi, Japan
Blood type: O
Height: 157 cm

Twitter: @hysteric_barbie
Instagram: @a_ya.hirano
Blog: http://ameblo.jp/hirano--aya/",https://cdn.myanimelist.net/images/voiceactors/3/42166.jpg
1893,Yoshihiro Togashi,1966-04-27 00:00:00+00:00,17931,"Birth place: Yamagata Prefecture, Japan
Blood type: A
Favorite food: rice with curry
Hobbies: bowling, horror films, occult television programs, video games

Yoshihiro Togashi is a Japanese manga artist. He is most notable for having created Yuu Yuu Hakusho, for which he received the Shogakukan Manga Award in 1994, and Hunter x Hunter. According to Shonen Jump, Togashi received the Tezuka Award, the most influential new comic artist award in Japan.

Togashi is married to Naoko Takeuchi, the creator of Sailor Moon.

Twitter: @Un4v5s8bgsVk9Xp",https://cdn.myanimelist.net/images/voiceactors/3/1832.jpg
16635,Natsuki Hanae,1991-06-26 00:00:00+00:00,17821,"Hometown: Kanagawa Prefecture, Japan
Height: 173 cm
Blood Type: B
Hobby: Karaoke and Gaming

Twitter: @hanae0626
Across Entertainment profile
Blog: http://ameblo.jp/hanae0626/
YouTube: @花江夏樹
Instagram: @hanae_natsuki0626",https://cdn.myanimelist.net/images/voiceactors/3/63380.jpg
82,Romi Park,1972-01-22 00:00:00+00:00,17506,"Birthplace: Edogawa, Tokyo
Height: 161 cm
Blood type: AB
Hobbies: playing the piano, Shaolin Kempo, and swimming
Abilities: speaks fluent Korean

She graduated from the Touhou Gakuen College of Drama and Music, and studied in Yonsei University. At the first Seiyuu Awards, she won ""Best Main Character (female)"" for her portrayal of Oosaki Nana.

She has a cat named Kogito and a Dachshund named Sarang, which means ""love"" in Korean.

(Source: AniDB)

Blog: http://ameblo.jp/romi-nee
Twitter: @romiansaran
Yahoo profile: http://talent.yahoo.co.jp/pf/detail/pp534",https://cdn.myanimelist.net/images/voiceactors/1/54602.jpg
11622,Ayane Sakura,1994-01-29 00:00:00+00:00,17468,"Nickname: Ayaneru
Birth place: Tokyo, Japan
Height: 157 cm
Blood type: B

Hobby:
- listening to radio

Skills/abilities:
- gymnastic
- painting
- singing

Her nickname ""Ayaneru"" was given to her by Okamoto Nobuhiko, because she sleeps (""neru"" 寝る means ""sleep"") a lot in her spare time.

Profile: aoni.co.jp",https://cdn.myanimelist.net/images/voiceactors/3/67809.jpg
5077,Yuki Kajiura,1965-08-06 00:00:00+00:00,17439,"Hometown: Tokyo, Japan.

Yuki was born in Japan but raised in West Germany for most of her childhood.  Her father was a big fan of classical and opera music and always desired for Yuki to play the piano for him.  Yuki eventually gained a love for music and a love for the piano.

Yuki started out as an SE programmer, but changed to music in 1992.  She made her grand debut with a female trio called ""See-Saw.""  In the years to come the group released six singles and two albums.

Yuki then went on to work on her solo career composing for artists and some TV, films, and games, such as Blood: The Last Vampire in 2001, and Xenosaga II and III.  

In 2001 Yuki's claim to fame came with the release of the anime ""NOIR.""  The soundtrack sold 50,000 copies.  In 2002 she was brought on to project .hack to write the score to .hack//SIGN, along with volcalist Chiaki Ishikawa and 
New York singer Emily Bindiger.   Shortly after Yuki comprised an album of original and complied songs known as Fiction, working again with Emily Bindiger as well as Xenosaga vocalist Deb Lyons.

Yuki's other well known works were for Mobile Suite Gundam  Seed, which hit 5th on the Oricon Charts its first week, and selling over 200,000 copies. 

Yuki has also become known for her work on CLAMP's Tsubasa Chronicle series movie and OAV's.

In 2007, Yuki formed the band Kalafina, with two partners from the FictionJunction project, Wakana Ōtaki and Keiko Kubota, mainly to perform for the anime Kara no Kyōkai; but the band continues active as of this writing.

Twitter: @fion0806",https://cdn.myanimelist.net/images/voiceactors/1/53857.jpg
890,Haruka Tomatsu,1990-02-04 00:00:00+00:00,17135,"Hometown: Nagoya, Aichi, Japan
Height: 165 cm
Blood type: B

Haruka debuted as seiyuu in 2007, starring in Shinkyoku Soukai Polyphonica as Corticarte Apa Lagranges. Since then, she has had other major roles such as Lala Satalin Deviluke in To Love-Ru and Shiho Sannomiya in Zettai Karen Children. Before graduating from high school in 2008, Haruka used to live in Ichimomiya city where she often took the shinkansen, travelling back and forth between Nagoya and Tokyo to attend recordings. She has since entered a university in Tokyo, where she now resides.

One of the members of seiyuu group, Sphere.

Blog:
- playlog.jp/haruka-tomatsu/blog/ (old)
- ameblo.jp/tomatsuharuka-blog/ (new)

Profile: musicrayn.com/tomatsu_h...",https://cdn.myanimelist.net/images/voiceactors/2/63378.jpg
1867,Naoki Urasawa,1960-01-02 00:00:00+00:00,16907,"Naoki Urasawa's career as a manga artist spans more than twenty years and has firmly established him as one of the true manga masters of Japan. Born in Tokyo in 1960, Urasawa debuted with BETA! in 1983 and hasn't stopped his impressive output since. Well-versed in a variety of genres, Urasawa's oeuvre encompasses a multitude of different subjects, such as a romantic comedy (Yawara! A Fashionable Judo Girl), a suspenseful human drama about a former mercenary (Pineapple ARMY; story by Kazuya Kudo), a captivating psychological suspense story (Monster), a sci-fi adventure manga (20th Century Boys), and a modern reinterpretation of the work of the God of Manga, Osamu Tezuka (Pluto: Urasawa x Tezuka; co-authored with Takashi Nagasaki, supervised by Macoto Tezka, and with the cooperation of Tezuka Productions). Many of his books have spawned popular animated and live-action TV programs and films, and 2008 saw the theatrical release of the first of three live-action Japanese films based on 20th Century Boys.

No stranger to accolades and awards, Urasawa is a three-time recipient of the prestigious Shogakukan Manga Award, a two-time recipient of the Osamu Tezuka Cultural Prize, and has received the Kodansha Manga Award. Similarly, Monster has been nominated twice for the Eisner Award in America. Urasawa has also become involved in the world of academia, and in 2008 accepted a guest teaching post at Nagoya Zokei University, where he teaches courses in, of course, manga.

Twitter: @urasawa_naoki",https://cdn.myanimelist.net/images/voiceactors/3/38822.jpg
90,Maaya Sakamoto,1980-03-31 00:00:00+00:00,16430,"Hometown: Itabashi, Tokyo, Japan
Blood type: A
Favorite colors: pink, brown
Hobbies: performing, reading, singing

Married to fellow seiyuu Kenichi Suzumura on August 8, 2011.

Blog: @sakamotomaaya
YouTube: @maayasakamotoCh",https://cdn.myanimelist.net/images/voiceactors/2/65911.jpg
123,Kazuya Nakai,1967-11-25 00:00:00+00:00,16130,"Hometown: Kobe, Hyogo, Japan
Blood Type: A
Hobbies: archery, driving, surveying
Awards: Best Supporting Actor at the 5th Seiyū Awards (2011)

Alias: (粗忽屋西神戸店)

Profile: http://www.aoni.co.jp/",https://cdn.myanimelist.net/images/voiceactors/1/62866.jpg
2410,Junji Ito,1963-07-31 00:00:00+00:00,15834,"Birth place: Gifu Prefecture, Japan\n
\n
He was inspired from a young age by his older sister's drawing and Kazuo Umezu's comics and thus took an interest in drawing horror comics himself.\n
\n
Twitter: @junjiitofficial",https://cdn.myanimelist.net/images/voiceactors/3/54679.jpg
2836,Inio Asano,1980-09-22 00:00:00+00:00,15672,"Birthplace: Ishioka, Ibaraki Prefecture, Japan

Asano Inio is known for his character-driven, realist stories that range from slice of life to psychological horror. In 2001 Asano won the first prize in the GX competition for young manga artists. The Yomiuri Shimbun newspaper described Asano as ""one of the voices of his generation."" In 2010, His manga Solanin spawned a live-action film of the same title.

On September 13, 2018, he married fellow mangaka, Akane Torikai.

Twitter: @asano_inio
Instagram: @asano_inio",https://cdn.myanimelist.net/images/voiceactors/2/53969.jpg
1764,Kouki Uchiyama,1990-08-16 00:00:00+00:00,15585,"Blood type: A
Birth place: Saitama Prefecture, Japan
Agency: Himawari Theatre Group

Best New Actor at the 5th Annual Seiyuu Awards (March 2011).

Profile: profile.himawari.net/vi...",https://cdn.myanimelist.net/images/voiceactors/1/63405.jpg
28,Yui Horie,1976-09-20 00:00:00+00:00,15459,"Birth place: Katsushika, Tokyo
Height: 155 cm
Blood type: B

Her real name is Horie Yoshiko (堀江 由子), and she is sometimes affectionately nicknamed ""Hocchan"" by her Japanese fans.

She hosts a radio show called ""Horie Yui no Tenshi no Tamago"" and is the founding member of the singing group, Aice⁵. She is also a member of the band Kurobara Hozonkai, with the name Yuiel. Her hobbies include shoulder massage, reading and cooking.

As a child, she was a huge fan of the anime series Dirty Pair and has later stated that the series was her first inspiration to become a voice artist.

She debuted in 1997 in a video game Voice Fantasia and for several years had minor roles in various anime. She landed her first leading role as Haruka in Kurogane Communication. The turning point in her career wasn't till the year 2000, when she won the role of Narusegawa Naru in the popular anime Love Hina. Other notable and defining career moments were taking the role of Honda Tooru in the anime Fruits Basket in 2001, and releasing her 1st music album (Mizutamari ni Utsuru Sekai) in 2000. She has since become one of the most popular anime voice actresses in Japan.

Horie formed a temporary unit called Yamato Nadeshiko with the popular seiyuu Tamura Yukari in 2001. They released two singles, Mou Hitori no Watashi and Merry Merrily—the latter of which was an insert song in the Love Hina Christmas Special: Silent Eve.

In October, 2005 she founded Aice⁵, a J-Pop group consisting of 4 other seiyuu, to help launch their careers. Aice⁵ was officially disbanded on September 20, 2007.

She has collaborated with a few other artists, such as Unscandal in 2005 and Kurobara Hozonkai, a Japanese Goth band, in 2007.

She was employed by Arts Vision until mid-2007 due to a scandal within the agency's top management, at which point she left to become a freelance seiyuu unaffiliated with any talent management firm.

She has published 6 independent musical albums. Nearly all of them incorporate at least one track from an anime she has worked with. She currently releases music under the Starchild label (a subdivision of King Records).

(Source: AniDB)

A member of Aice⁵ with:
- Akemi Kanda (神田 朱未)
- Chiaki Takahashi (たかはし 智秋)
- Masumi Asano (浅野 真澄)
- Madoka Kimura (木村 まどか)

Twitter (staff): @horieyui_staff
Youtube: @YuiHorieJP
Instagram: @yuihorie_official
Blog: http://ameblo.jp/horieyui-blog/",https://cdn.myanimelist.net/images/voiceactors/1/64567.jpg
5068,Masaaki Yuasa,1965-03-16 00:00:00+00:00,15191,Twitter: @masaakiyuasa,https://cdn.myanimelist.net/images/voiceactors/1/51779.jpg
11184,Nao Touyama,1992-03-11 00:00:00+00:00,14573,"Blood type: A
Birth place: Tokyo, Japan
Height: 152 cm
Hobbies: singing, dancing, electronic organ
Nicknames: Nao-bou, To-ya man

LINE Blog: lineblog.me/toyamanao/...
Twitter: @naobou_official
YouTube: https://www.youtube.com/channel/UCUqd0xbC7x1xc_T7vERlMYQ
FlyingDog profile: jvcmusic.co.jp/flying...
Intention agency profile: Intention
Intention blog: intention-k.com/tal...",https://cdn.myanimelist.net/images/voiceactors/3/61307.jpg
2009,Shinichiro Watanabe,1965-05-24 00:00:00+00:00,14365,"Shinichirō Watanabe is a Japanese anime filmmaker, screenwriter, and producer. He is known for directing the popular anime series Cowboy Bebop and Samurai Champloo.

Watanabe is noted for blending together multiple genres in his anime. For example, in Cowboy Bebop, classic cowboy western mixes with 1940s/1950s New York City film noir, Jazz music and Hong Kong action movies, all while being set in space. In his later work, Samurai Champloo, Watanabe mixes the cultures of Okinawa, hip-hop, modern-day Japan, and samurai.",https://cdn.myanimelist.net/images/voiceactors/1/54604.jpg
5254,ISIN NISIO,,13390,"Nisio Isin, frequently written as NisiOisiN to emphasize that his pen name is a palindrome, is a Japanese novelist and manga writer. He attended and left Ritsumeikan University without graduating. In 2002, he debuted with the novel Kubikiri Cycle, which earned him the 23rd Mephisto Award at twenty years of age.

He currently works with Kodansha on Pandora, the Kodansha Box magazine, and Faust, a literary magazine containing the works of other young authors who similarly take influence from light novels and otaku culture. He was also publishing a twelve volume series over twelve months for the Kodansha Box line; Ryusui Seiryoin was matching this output, and the Kodansha Box website stated that this is the first time in the world two authors have done twelve volume monthly novel series simultaneously from the same publisher.

In February, 2008, his novel Death Note Another Note: The Los Angeles BB Murder Cases was released in English by Viz Media. Del Rey Manga has already released the first volume in his Zaregoto series. His Bakemonogatari and Katanagatari novels have been adapted into anime.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/voiceactors/2/43583.jpg
